,Unnamed: 0,id,name,url,length,description,directions,city,region,country,lat,lon,difficulty,features,rating,thumbnail
218,1.0,274381,Moccasin Island Trail,https://www.singletracks.com/bike-trails/moccasin-island-trail/,13.0,"All double track. The terrain varies between sand, soft grass, soft pack, mud, and hard pack. This is not a technically challenging trail, but a good way to get some miles in. This is a hiking/hunting/bike/running trail. Expect to see a lot of people, cows, and wildlife.",Trailhead is at the northernmost end of Wickham Road.,Viera,Florida,United States,28.23007,-80.81112,Easiest,,3.67,https://images.singletracks.com/blog/wp-content/uploads/2020/05/mobile-1590325627-orig-1.jpg
219,2.0,274354,Viera Wetlands,https://www.singletracks.com/bike-trails/viera-wetlands/,3.0,"This is a flat gravel road. The outer loop is 2 miles long and the inner loop is 1 mile. Combined they make a 5k (3.1 mile) loop. There is nothing challenging, but there are many birds, turtles, frogs, snakes, and alligators to see in the wetlands.",Take Wickham Road north up to the Water treatment facility. The entrance is between The facility and the remainder of Wickham Road.,Viera,Florida,United States,28.22841,-80.75984,Easiest,Restrooms,3.0,https://images.singletracks.com/blog/wp-content/uploads/2019/04/mobile-1554656800-orig.jpg
220,3.0,288263,Wickham Trails,https://www.singletracks.com/bike-trails/wickham-trails/,8.0,alot of things to climb and even some big jumps just go out there and have some fun.DON`T FORGET YOU`RE CAMEL BACK YOU MIGHT GET LOST!!!!!!!!!!,Go off I-95 at the suntree exit.Drive until you pass a school that looks like a factory and turn left at the stop light (post road).Go to the first stop light and turn right like you are going to go to the other school near there but keep going strait.You are going to go into a big parking lot and look off to the left and you will see a big pavillion.Park near there and you will see a gate just ride through the bike path and you will ride down a trail and end up in a park just look around for trail entrances and you`ll be there all day,Melbourne,Florida,United States,28.16353,-80.65955,Beginner,,3.0,https://images.singletracks.com/blog/wp-content/uploads/2002/12/172-1221453517-orig.jpg
221,4.0,285852,Hal Scott Preserve / Econlockhatchee River,https://www.singletracks.com/bike-trails/econlockhatchee-river-the-hal-scott-preserve/,15.0,"Terrain: Flat pine woods and oak hammocks.  No real bicycle trails but the doubletrack roads are firm and rideable.  No hunting allowed.



The Hal Scott Preserve consists of 4600 acres bisected by the Econlockhatchee River.  There are approximately 15 miles of good fireroads to explore. Cross the Econlockhatchee on the bridge at Curry's Ford, by wading across wherever it is shallow, or by attempting to make your bike swim!  If you're into bird watching I hear it's good (with kites, ospreys, bald eagles and more ""swimming in the sky"").","Take SR 50 East from Orlando to SR 520.  Continue 1 mile on 520 to the Wedgefield subdivision and turn right on Maxim Parkway.  Turn left on Bancroft, right on Meredith and left on Dallas.  The Hal Scott Preserve will be on the right after the power lines.",Orlando,Florida,United States,28.48636,-81.0958,Easiest,,2.71,https://images.singletracks.com/blog/wp-content/uploads/2015/10/imagejpeg97417-orig-scaled.jpg
222,5.0,274379,Ulumay Sanctuary,https://www.singletracks.com/bike-trails/ulumay-sanctuary/,6.0,"There used to be some single track on the last mile of the west trail, but it's now only a long fire road. The east trail is shorter, but at the end (1.55 miles) there is a rough single track that leads to a residential neighborhood. This is not a challenging trail, but there is plenty of wildlife and a good way to get some miles in.",The main trailhead is on the west side of Old Audubon Road in Merritt Island. Just off of Sykes Creek Pkwy.,Merritt Island,Florida,United States,28.4032,-80.66256,,,0.0,
223,,id,name,url,length,description,directions,city,region,country,,,difficulty,features,rating,thumbnail
224,0.0,277912,Thetford Academy Flow Trail,https://www.singletracks.com/bike-trails/thetford-academy-flow-trail/,1.0,"Opened to the public October 12, 2019.",See map.,Thetford,Vermont,United States,43.81476,-72.22929,,,0.0,
225,1.0,285223,Hunt Mountain Trails,https://www.singletracks.com/bike-trails/hunt-mountain-trails/,4.0,Option 2 is your best bet for fast flowy downhill with huge bumps that you can catch air nice rock drops  pictures coming soon,"from interstate 91 get off at exit 18 and turn right on bimson road, then turn left on monroe road over the bridge into new hampshire, then turn right on route 135 until u come to the town. when the road splits veer left on plains road. then drive to the top of the hill till the road turns to gravel (note: you might need a 4wd vehicle this is a class 3 road) take a left up the mountain till you reach the summit and the powerlines. you can park here and ride off to the left and follow the road you might have to walk the first hill its incredibly steep. then you have 4 options:<br />

<br />

1. follow the powerlines the whole way down to coppermine road, lots of good rock drops and nice climbs and when you get to the road take  a left and follow the road the whole way till you get back to plains road and take a left back up the mountain.<br />

 <br />

2. follow the powerlines until you see a maked trail off to the left that desends down extremely good downhill then follow the trail makers down to plains road.<br />

<br />

3.  follow the powerlines and veer right onto a nice trail to the woods and follow it till you get back to the powerlines and down to coppermine nice twisty fire road very fast.<br />

<br />

4. this connects with option 2 but its all flat for the first time follow the powerlines until you see the 2nd marked trail on the left and follow it down.",Monroe,New Hampshire,United States,44.28819,-72.01227,Advanced,,3.33,
226,2.0,287766,Tucker's Trail,https://www.singletracks.com/bike-trails/tuckers-trail/,9.0,"Tucker's trail will be enjoyable to all single track riders, beginners will have to walk parts of it, experts will be totally entertained.  The views are spectacular, and the forest is beautiful.  In addition to this trail there are over 50 miles of interconnecting single track, and then hundreds of miles of double track","I-93, exit 38, go through blinking light to Harvard St, go to end of road, trail starts at Fox Hill Park.  Head up fairly steep hill, about 200 vertical feet, at about 100 feet past the height of land there is a junction, go either way, because it's a loop.  Remember to turn the opposite way you chose when coming upon other junctions otherwise you won't come back to the starting point.  When you get to a cul de sac, just continue across, the trail continues on the other side.  Enjoy volkswagon rock!",Franconia,New Hampshire,United States,44.22368,-71.74132,Expert,,4.0,https://images.singletracks.com/blog/wp-content/uploads/2014/05/mobile-1399857678-orig.jpg
227,3.0,282228,Franconia Recreational Trail,https://www.singletracks.com/bike-trails/franconia-recreational-trail-6406/,20.0,"The Franconia Notch State Park Recreational Trail is a paved trail that parallels Franconia Notch State Parkway, and the scenic pemigewasset brook. The 20 mile round trip brings riders within easy reach of park <br />

Attractions including the Flume Gorge, the Old Man of the Mountain Profile, Profile Lake, Boise Rock, the Basin, Cannon Mountain Aerial Tramway and Echo Lake. There's no fee for the use of the bike path. The Path Starts at the Flume parking lot, and ends just north of Cannon Mountain.","9 Franconia Notch Pkwy, Franconia, NH",Franconia,New Hampshire,United States,44.09688,-71.68214,Easiest,,3.67,https://images.singletracks.com/blog/wp-content/uploads/2013/05/424580_10151051284270098_371361972_n-0-orig.jpg
228,4.0,282402,Ricker Pond State Park,https://www.singletracks.com/bike-trails/ricker-pond-state-park/,15.0,Groton Forest offers excellent mountain biking.,"From Groton: Go 2 mi. W on U.S. 302, then 2-1/2 mi. NW on VT 232.",Groton,Vermont,United States,44.24361,-72.24925,,,0.0,
229,5.0,279693,Storrs Pond Recreation Area,https://www.singletracks.com/bike-trails/storrs-pond-recreation-area/,5.0,Great mountain bike trails.,NH,Hanover,New Hampshire,United States,43.7229,-72.26257,,,0.0,
230,6.0,284910,Fox Park,https://www.singletracks.com/bike-trails/fox-park/,10.0,"Let me start off by saying I wish someone would GPS this trail.  You can get lost in Fox Park quite easily (I do all the time), so give yourself a big window of time.  Also, please don't pay too much attention to the trail length I gave.  I honestly can't tell you how far back this goes.  <br />

<br />

This place has a good bit of variety, but it is mostly rocky/root-y single track that you'll be crawling up or flying down.  There are some features mixed into the trails.  A large 15+ foot log with the top hacked flat crosses a stream, a rather arbitrary boardwalk which reaches about 10 feet tall x 30 feet long you can ride down through the pine trees, and a dirt jump section which includes a few smaller jumps, an inclined log, some random log I think you're supposed to hop onto, and the coolest thing, a 3 foot high jump which throws you onto a steep decline at the bottom of which begins a 20 foot boardwalk/ramp that ends with a 6 - 7 foot gap.  I ate dirt my first and only time, and my shin's still numb from where I banged it on the ground.  So, Fox Park definitely has some cool stuff and it needs to really be explored!  A lot of stream crossings could be cause for some more bridges, because I find myself walking across more than riding through.<br />

<br />

The best strategy, I think, is to climb to the highest point you can, which inevitably leads to the dirt jump section ... maybe.  Honestly, someone needs to map that place.  It's also a place where some swamp walks could be a huuuuuuuuuuge benefit.  Anybody looking to develop a trail, check out Fox Park!","From I-93 North or South, take exit 25 and turn right.  Once you hit the traffic circle, take the third exit and drive through town.  The road will fork right after the post office, and so you want to continue right.  Watch out for college students and pedestrians!  Go up the hill, past the bank, and take a left at the blinking yellow light onto Langdon St.  Continue through a four-way stop, and you want to take a right following the funeral home.  The Fox Park parking lot is on your left.  There are a few entrances to the trail, but the best way I think is to ride your bike past the playground and pavilion.  Should be one trailhead that starts there.",Plymouth,New Hampshire,United States,43.75234,-71.69273,Advanced,,3.0,https://images.singletracks.com/blog/wp-content/uploads/2010/04/Fox-Park-0-orig.jpg
